CLAVE,CAT_MANEJO,NOM_ANP,TIPO_POL,NOM_POLIG,FEC_DECRET,ESTADO,MUNICIPIO,CAT_UICN,FUENTE,SUP_DECRE,HECTARES,SUPTER_CAL,SUPMAR_CAL,Has_Ramsar,FID_Concesiones_mineras_Agosto_2012,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO_1,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13760,218373,,,198419,EXPLOT.,4/1.3/1952,82,PINACATE I,PUERTO PEÑASCO,SON.,11/19/1999,439.5,RAMON CASTAÑARES GARCIA,,,,,,,,,,11/05/2002,11/04/2052,,,VIGENTE,,,443.64132029
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13761,218374,,,198420,EXPLOT.,4/1.3/1953,82,PINACATE 3,PUERTO PEÑASCO,SON.,11/19/1999,97.74,RAMON CASTAÑARES GARCIA,,,,,,,,,,11/05/2002,11/04/2052,,,VIGENTE,,,98.6193608
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13782,218284,,,198421,EXPLOT.,4/1.3/1954,78,PINACATE 4,PUERTO PEÑASCO,SON.,11/19/1999,482.5,RAMON CASTAÑARES GARCIA,TRO,,,,,,,,,10/17/2002,10/16/2052,,,VIGENTE,,,486.803495218
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13783,218285,,,198422,EXPLOT.,4/1.3/1955,78,PINACATE 7,PUERTO PEÑASCO,SON.,11/19/1999,428,RAMON CASTAÑARES GARCIA,TRO,,,,,,,,,10/17/2002,10/16/2052,,,VIGENTE,,,431.687254337
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13784,218286,,,198423,EXPLOT.,4/1.3/1956,78,PINACATE 8,PUERTO PEÑASCO,SON.,11/19/1999,440.3,RAMON CASTAÑARES GARCIA,TRO,,,,,,,,,10/17/2002,10/16/2052,,,VIGENTE,,,444.474057656
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13785,218287,,,198424,EXPLOT.,4/1.3/1957,78,PINACATE 9,PUERTO PEÑASCO,SON.,11/19/1999,271.7,RAMON CASTAÑARES GARCIA,TRO,,,,,,,,,10/17/2002,10/16/2052,,,VIGENTE,,,274.254142145
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,13832,215565,,,202103,EXPLOT.,4/1.3/2296,82,PINACATE 6,PUERTO PEÑASCO,SON.,08/24/2001,412.7,RAMON CASTAÑARES GARCIA,TRO,,,,,,,,,03/05/2002,03/04/2052,,,VIGENTE,,,416.379959566
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,14160,185595,,,173476,EXPLOT.,321.1/4-402,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,12/11/1987,40,JOSE DORAME RAMIREZ Y SOC.,SUD,,,,,,,,,12/14/1989,12/13/2039,,,VIGENTE,,,40.3589965336
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,14161,186724,,,174337,EXPLOT.,321.1/4-434,78,SAN FRANCISCO,PUERTO PEÑASCO,SON.,05/27/1988,40,RAMON CASTAÑARES GARCIA Y SOC.,SUD,,,,,,,,,05/15/1990,05/14/2015,,,VIGENTE,,,40.3532911379
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,14167,197208,,,193972,EXPLOT.,321.4/5904,78,SAN FRANCISCO FRACCION NE,PUERTO PEÑASCO,SON.,09/25/1992,68,RAMON CASTAÑARES GARCIA Y SOC.,TRO,,,,,,,,,08/27/1993,12/18/2041,,,VIGENTE,,,68.6017332269
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,14168,197166,,,194621,EXPLOT.,321.4/5902,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,04/06/1993,148,JOSE DORAME RAMIREZ Y SOC.,TRO,,,,,,,,,08/27/1993,08/26/2042,,,VIGENTE,,,149.32861411
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,14549,218684,,,202062,EXPLOT.,4/1.3/2414,78,LOS TATOS,PUERTO PEÑASCO,SON.,01/17/2002,725,JESUS PEDRO VILLAGRAN OCHOA Y SOC.,SAL,,,,,,,,,12/10/2002,12/09/2052,,,VIGENTE,,,797.95664909
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17625,225425,,,,EXPLOR.,29645,82,UNION 2,PUERTO PEÑASCO,SON.,05/19/2005,260,CARLOS ALBERTO SANDOVAL OSEGUERA,TRO,TSP,,,,,,,,09/06/2005,09/05/2011,,,VIGENTE,,,262.43499842
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17626,225426,,,,EXPLOR.,29647,82,UNION 1,PUERTO PEÑASCO,SON.,05/19/2005,100,CARLOS ALBERTO SANDOVAL OSEGUERA,TRO,TSP,,,,,,,,09/06/2005,09/05/2011,,,VIGENTE,,,100.936849029
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17812,223245,,,,EXPLOR.,29023,82,BORNO II,PUERTO PEÑASCO,SON.,09/23/2004,195,NORHA REBECA LEMAS PEREZ,SAL,,,,,,,,,11/17/2004,11/16/2010,,,VIGENTE,,,196.873544416
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17932,221279,,,,EXPLOR.,28632,82,SEIS AÑOS,PUERTO PEÑASCO,SON.,08/29/2003,100,RAUL FERNANDO LEMAS POMPA,YES,SAG,TRO,,,,,,,01/16/2004,01/15/2010,,,VIGENTE,,,100.942476244
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17933,221283,,,,EXPLOR.,28646,82,BORNO,PUERTO PEÑASCO,SON.,09/23/2003,150,NORHA REBECA LEMAS PEREZ,Au,Ag,Pb,Cu,Zn,,,,,01/16/2004,01/15/2010,,,VIGENTE,,,151.403619847
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17950,220811,,,,EXPLOR.,28563,82,UNION FRACCION A,PUERTO PEÑASCO,SON.,06/09/2003,36.22,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO,,,,,,,,10/08/2003,10/07/2009,,,VIGENTE,,,36.5513322034
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,17951,220812,,,,EXPLOR.,28563,82,UNION FRACCION B,PUERTO PEÑASCO,SON.,06/09/2003,17.98,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO,,,,,,,,10/08/2003,10/07/2009,,,VIGENTE,,,18.1454771523
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,18371,223241,,,,EXPLOR.,29017,82,LOS RAULES FRACCION I,PUERTO PEÑASCO,SON.,09/10/2004,302.7,RAUL ELIAS FAVELA Y SOCS.,SAL,,,,,,,,,11/17/2004,11/16/2010,,,VIGENTE,,,305.451777107
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,18372,223242,,,,EXPLOR.,29017,82,LOS RAULES FRACCION II,PUERTO PEÑASCO,SON.,09/10/2004,10,RAUL ELIAS FAVELA Y SOCS.,SAL,,,,,,,,,11/17/2004,11/16/2010,,,VIGENTE,,,10.0890024592
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,18373,223243,,,,EXPLOR.,29017,82,LOS RAULES FRACCION III,PUERTO PEÑASCO,SON.,09/10/2004,0.1528,RAUL ELIAS FAVELA Y SOCS.,SAL,,,,,,,,,11/17/2004,11/16/2010,,,VIGENTE,,,0.1541546449
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,18374,222988,,,,EXPLOR.,28944,82,CLEOPATRA,PUERTO PEÑASCO,SON.,05/26/2004,154,MARIO MUNGUIA GRIJALVA Y SOC.,SAL,,,,,,,,,09/30/2004,09/29/2010,,,VIGENTE,,,155.364852459
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,22542,220729,,,,EXPLOR.,28594,82,PINACATE 3,PUERTO PEÑASCO,SON.,06/16/2003,115.5,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO,,,,,,,,09/30/2003,09/29/2009,,,VIGENTE,,,116.548542245
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,27888,237942,,,,EXPLOR.,34290,82,PINA 2,PUERTO PEÑASCO,SON.,09/30/2010,100,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,06/30/2011,06/29/2061,,,VIGENTE,,,100.922120103
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28051,238107,,,,EXPLOR.,34285,82,PINA 1,PUERTO PEÑASCO,SON.,09/30/2010,100,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,100.926758985
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28052,238108,,,,EXPLOR.,34287,82,PINA 5 FRACC. 1,PUERTO PEÑASCO,SON.,09/30/2010,100,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,100.948242433
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28053,238109,,,,EXPLOR.,34287,82,PINA 5 FRACC. 2,PUERTO PEÑASCO,SON.,09/30/2010,11.78,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,11.885418969
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28054,238110,,,,EXPLOR.,34287,82,PINA 5 FRACC. 3,PUERTO PEÑASCO,SON.,09/30/2010,0.7949,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,0.8023117757
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28056,238115,,,,EXPLOR.,34298,82,PINA 3,PUERTO PEÑASCO,SON.,09/30/2010,148.9,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,150.309315246
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28057,238116,,,,EXPLOR.,34317,82,PINA 4,PUERTO PEÑASCO,SON.,09/30/2010,88,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP,,,,,,07/20/2011,07/19/2061,,,VIGENTE,,,88.8087897787
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28175,238183,,,,EXPLOR.,34505,82,ALEX FRACC. 4,PUERTO PEÑASCO,SON.,09/30/2010,80,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.",,TUN,TSP,,,,,,,08/12/2011,08/11/2061,,,VIGENTE,,,80.7540815637
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28176,238184,,,,EXPLOR.,34512,82,MATEO,PUERTO PEÑASCO,SON.,09/30/2010,73,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.",,TUN,TSP,,,,,,,08/12/2011,08/11/2061,,,VIGENTE,,,73.6782617431
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28417,238492,,,,EXPLOR.,34505,82,ALEX FRACCION 1,PUERTO PEÑASCO,SON.,09/30/2010,330.1,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.",,TUN,TSP,,,,,,,09/23/2011,09/22/2061,,,VIGENTE,,,333.146608477
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28418,238493,,,,EXPLOR.,34505,82,ALEX FRACCION 2,PUERTO PEÑASCO,SON.,09/30/2010,313.2,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.",,TUN,TSP,,,,,,,09/23/2011,09/22/2061,,,VIGENTE,,,316.074311946
Federal,No. 1866 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,RB Alto Golfo de California y Delta del Rio Colorado,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39846,Sonora,"San Luis Río Colorado, Puerto Peñasco","Ia, VI","CONANP Pagina WEB, Septiembre 2011",42430,42773.05374,0,0,42773.053742,28419,238494,,,,EXPLOR.,34505,82,ALEX FRACCION 3,PUERTO PEÑASCO,SON.,09/30/2010,93.21,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.",,TUN,TSP,,,,,,,09/23/2011,09/22/2061,,,VIGENTE,,,94.0855063508
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4171,232499,,,,EXPLOR.,32357,82,H M,AGUA PRIETA,SON.,05/09/2008,50,DAVID FIGUEROA CORONADO,POT,Mo,TUN,SIC,TSP,,,,,08/19/2008,08/18/2058,,,VIGENTE,,,50.3640136186
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4284,231952,,,,EXPLOR.,31917,82,REAL DE CANANEA,CANANEA,SON.,01/17/2008,91,MARIO CAMPOS PONCE,POT,Mo,TUN,TSP,,,,,,05/23/2008,05/22/2058,,,VIGENTE,,,91.5906175414
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4285,231953,,,,EXPLOR.,31918,82,REAL DE CANANEA,CANANEA,SON.,01/17/2008,100,MARIO CAMPOS PONCE,POT,Mo,TUN,TSP,,,,,,05/23/2008,05/22/2058,,,VIGENTE,,,100.653339154
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4286,231954,,,,EXPLOR.,31919,82,REAL DE CANANEA,CANANEA,SON.,01/17/2008,95,MARIO CAMPOS PONCE,POT,Mo,TUN,TSP,,,,,,05/23/2008,05/22/2058,,,VIGENTE,,,95.6125136753
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4287,231955,,,,EXPLOR.,31920,82,REAL DE CANANEA,CANANEA,SON.,01/17/2008,95,MARIO CAMPOS PONCE,POT,Mo,TUN,TSP,,,,,,05/23/2008,05/22/2058,,,VIGENTE,,,95.6084588665
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4288,231956,,,,EXPLOR.,31921,82,REAL DE CANANEA,CANANEA,SON.,01/17/2008,200,MARIO CAMPOS PONCE,POT,Mo,TUN,TSP,,,,,,05/23/2008,05/22/2058,,,VIGENTE,,,201.317346709
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4404,231469,,,,EXPLOR.,31840,82,CANANEA,CANANEA,SON.,11/08/2007,4729,"MEXICANA DE CANANEA, S.A. DE C.V.",Au,Ag,Cu,Zn,TSP,,,,,02/28/2008,02/27/2058,,,VIGENTE,,,4759.8418404
No ANP,No. 2044 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,40211,Sonora,"Santa Cruz, Naco, Cananea",n/a,"CONANP Pagina WEB, Septiembre 2011",182623,184047.48502,0,0,184047.485023,4581,230238,,,,EXPLOR.,31088,82,ZACATON,SANTA CRUZ,SON.,03/30/2007,330,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",POT,Mo,TUN,TSP,,,,,,08/02/2007,08/01/2057,,,VIGENTE,,,332.448672926
