NOMBRE,CAT_DECRET,CAT_MANEJO,ULT_DECRET,ESTADOS,MUNICIPIOS,REGION,ID_ANP,SUPERFICIE,S_TERRES,S_MARINA,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE_1,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,Superficie total de concesión,Superficie intersección ANP
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238109, , , ,EXPLOR.,34287,82,PINA 5 FRACC. 2,PUERTO PEÑASCO,SON.,09/30/2010,11.779999733,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP, , , , , ,07/20/2011,07/19/2061, , ,VIGENTE, , ,11.885418969,10.6415618918
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238115, , , ,EXPLOR.,34298,82,PINA 3,PUERTO PEÑASCO,SON.,09/30/2010,148.8999938965,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP, , , , , ,07/20/2011,07/19/2061, , ,VIGENTE, , ,150.309315246,149.9114974963
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238116, , , ,EXPLOR.,34317,82,PINA 4,PUERTO PEÑASCO,SON.,09/30/2010,88,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP, , , , , ,07/20/2011,07/19/2061, , ,VIGENTE, , ,88.8087897787,85.4376216158
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238323, , , ,EXPLOR.,7545,2,LA ANTENA,MEXICALI,B.C.,11/26/2010,36.5699996948,"MINERA REAL DE ANGELES, S.A. DE C.V.",POT,TSP, , , , , , , ,08/30/2011,08/29/2061, , ,VIGENTE, , ,36.9267541674,20.2493985115
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238183, , , ,EXPLOR.,34505,82,ALEX FRACC. 4,PUERTO PEÑASCO,SON.,09/30/2010,80,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.", ,TUN,TSP, , , , , , ,08/12/2011,08/11/2061, , ,VIGENTE, , ,80.7540815637,43.8386064125
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238184, , , ,EXPLOR.,34512,82,MATEO,PUERTO PEÑASCO,SON.,09/30/2010,73,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.", ,TUN,TSP, , , , , , ,08/12/2011,08/11/2061, , ,VIGENTE, , ,73.6782617431,64.7126641162
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238492, , , ,EXPLOR.,34505,82,ALEX FRACCION 1,PUERTO PEÑASCO,SON.,09/30/2010,330.1000061035,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.", ,TUN,TSP, , , , , , ,09/23/2011,09/22/2061, , ,VIGENTE, , ,333.146608477,133.0477511296
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238493, , , ,EXPLOR.,34505,82,ALEX FRACCION 2,PUERTO PEÑASCO,SON.,09/30/2010,313.200012207,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.", ,TUN,TSP, , , , , , ,09/23/2011,09/22/2061, , ,VIGENTE, , ,316.074311946,302.7159686709
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238494, , , ,EXPLOR.,34505,82,ALEX FRACCION 3,PUERTO PEÑASCO,SON.,09/30/2010,93.2099990845,"INDUSTRIAL MINERA DEL DORADO, S.A. DE C.V.", ,TUN,TSP, , , , , , ,09/23/2011,09/22/2061, , ,VIGENTE, , ,94.0855063508,69.5850985921
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238981, , , ,EXPLOR.,7594,2,SALINA EL REY,MEXICALI,B.C.,03/11/2011,35,RICARDO MARTINEZ GUERRERO,SAG,TSP, , , , , , , ,11/15/2011,11/14/2061, , ,VIGENTE, , ,35.2913149409,35.0051207791
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,239023, , , ,EXPLOR.,7631,2,MAR DE CORTEZ,MEXICALI,B.C.,04/29/2011,96,ANTONIO SALAZAR DELGADO,SAL, , , , , , , , ,11/15/2011,11/14/2061, , ,VIGENTE, , ,96.808365575,96.8096324662
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,239081, , , ,EXPLOR.,7607,2,SALINA LA REYNA,MEXICALI,B.C.,03/11/2011,31.1200008392,RICARDO MARTINEZ GUERRERO,SAG,TSP, , , , , , , ,11/25/2011,11/24/2061, , ,VIGENTE, , ,31.3813371029,31.3783281138
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,239082, , , ,EXPLOR.,7613,2,MAR DE CORTEZ II,MEXICALI,B.C.,03/11/2011,2275,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972 SBC,SAL, , , , , , , , ,11/25/2011,11/24/2061, , ,VIGENTE, , ,2294.37257478,2293.6691300641
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,239083, , , ,EXPLOR.,7614,2,MAR DE CORTEZ,MEXICALI,B.C.,03/11/2011,86,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972 SBC,SAL, , , , , , , , ,11/25/2011,11/24/2061, , ,VIGENTE, , ,86.715743827,86.7154230265
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,227280, , , ,EXPLOR.,30194,82,CARLOS,PUERTO PEÑASCO,SON.,01/27/2006,20,CARLOS ALBERTO SANDOVAL OSEGUERA,TRO,TSP, , , , , , , ,06/02/2006,06/01/2056, , ,VIGENTE, , ,20.1888333474,0.5925081397
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218286, , ,198423,EXPLOT.,4/1.3/1956,78,PINACATE 8,PUERTO PEÑASCO,SON.,11/19/1999,440.299987793,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,444.474057656,0.5925081397
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220977, , ,205449,EXPLOT.,4/1/2518,78,SALINAS DE ADAIR,PUERTO PEÑASCO,SON.,08/15/2003,1000,"INDUSTRIA DEL ALCALI, S.A. DE C.V.",CAS, , , , , , , , ,11/11/2003,11/10/2053, , ,VIGENTE, , ,1009.32058003,1.0511509338
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218287, , ,198424,EXPLOT.,4/1.3/1957,78,PINACATE 9,PUERTO PEÑASCO,SON.,11/19/1999,271.700012207,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,274.254142145,1.0511509338
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220977, , ,205449,EXPLOT.,4/1/2518,78,SALINAS DE ADAIR,PUERTO PEÑASCO,SON.,08/15/2003,1000,"INDUSTRIA DEL ALCALI, S.A. DE C.V.",CAS, , , , , , , , ,11/11/2003,11/10/2053, , ,VIGENTE, , ,1009.32058003,0.2147251697
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220811, , , ,EXPLOR.,28563,82,UNION FRACCION A,PUERTO PEÑASCO,SON.,06/09/2003,36.2200012207,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,10/08/2003,10/07/2009, , ,VIGENTE, , ,36.5513322034,0.2147251697
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220977, , ,205449,EXPLOT.,4/1/2518,78,SALINAS DE ADAIR,PUERTO PEÑASCO,SON.,08/15/2003,1000,"INDUSTRIA DEL ALCALI, S.A. DE C.V.",CAS, , , , , , , , ,11/11/2003,11/10/2053, , ,VIGENTE, , ,1009.32058003,0.1156147408
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220812, , , ,EXPLOR.,28563,82,UNION FRACCION B,PUERTO PEÑASCO,SON.,06/09/2003,17.9799995422,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,10/08/2003,10/07/2009, , ,VIGENTE, , ,18.1454771523,0.1156147408
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220977, , ,205449,EXPLOT.,4/1/2518,78,SALINAS DE ADAIR,PUERTO PEÑASCO,SON.,08/15/2003,1000,"INDUSTRIA DEL ALCALI, S.A. DE C.V.",CAS, , , , , , , , ,11/11/2003,11/10/2053, , ,VIGENTE, , ,1009.32058003,0.2194945578
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,215705, , ,213729,R-EXPLOR,4/2.4/2400,82,KARLA,PUERTO PEÑASCO,SON.,11/16/2001,2517,"MINERA MGM, S.A. DE C.V.",TRO,BOR,SUL, , , , , , ,03/05/2002,06/11/2007, ,CANCELADO EN PROCESO DE PUB. LIB. DE TERR.,CANCELADO,PD, ,2539.3014297,0.2194945578
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218374, , ,198420,EXPLOT.,4/1.3/1953,82,PINACATE 3,PUERTO PEÑASCO,SON.,11/19/1999,97.7399978638,RAMON CASTAÑARES GARCIA, , , , , , , , , ,11/05/2002,11/04/2052, , ,VIGENTE, , ,98.6193608,0.0022087247
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197166, , ,194621,EXPLOT.,321.4/5902,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,04/06/1993,148,JOSE DORAME RAMIREZ Y SOC.,TRO, , , , , , , , ,08/27/1993,08/26/2042, , ,VIGENTE, , ,149.32861411,0.0022087247
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218284, , ,198421,EXPLOT.,4/1.3/1954,78,PINACATE 4,PUERTO PEÑASCO,SON.,11/19/1999,482.5,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,486.803495218,0.0064379701
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197166, , ,194621,EXPLOT.,321.4/5902,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,04/06/1993,148,JOSE DORAME RAMIREZ Y SOC.,TRO, , , , , , , , ,08/27/1993,08/26/2042, , ,VIGENTE, , ,149.32861411,0.0064379701
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218286, , ,198423,EXPLOT.,4/1.3/1956,78,PINACATE 8,PUERTO PEÑASCO,SON.,11/19/1999,440.299987793,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,444.474057656,0.3275047007
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220812, , , ,EXPLOR.,28563,82,UNION FRACCION B,PUERTO PEÑASCO,SON.,06/09/2003,17.9799995422,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,10/08/2003,10/07/2009, , ,VIGENTE, , ,18.1454771523,0.3275047007
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218286, , ,198423,EXPLOT.,4/1.3/1956,78,PINACATE 8,PUERTO PEÑASCO,SON.,11/19/1999,440.299987793,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,444.474057656,2.6367605773
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238108, , , ,EXPLOR.,34287,82,PINA 5 FRACC. 1,PUERTO PEÑASCO,SON.,09/30/2010,100,ALFONSO DACO CALONZO,Ag,Pb,Cu,TSP, , , , , ,07/20/2011,07/19/2061, , ,VIGENTE, , ,100.948242433,2.6367605773
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218287, , ,198424,EXPLOT.,4/1.3/1957,78,PINACATE 9,PUERTO PEÑASCO,SON.,11/19/1999,271.700012207,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,274.254142145,0.1230044969
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,225425, , , ,EXPLOR.,29645,82,UNION 2,PUERTO PEÑASCO,SON.,05/19/2005,260,CARLOS ALBERTO SANDOVAL OSEGUERA,TRO,TSP, , , , , , , ,09/06/2005,09/05/2011, , ,VIGENTE, , ,262.43499842,0.1230044969
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,218287, , ,198424,EXPLOT.,4/1.3/1957,78,PINACATE 9,PUERTO PEÑASCO,SON.,11/19/1999,271.700012207,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,10/17/2002,10/16/2052, , ,VIGENTE, , ,274.254142145,0.0140796123
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220811, , , ,EXPLOR.,28563,82,UNION FRACCION A,PUERTO PEÑASCO,SON.,06/09/2003,36.2200012207,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,10/08/2003,10/07/2009, , ,VIGENTE, , ,36.5513322034,0.0140796123
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,215565, , ,202103,EXPLOT.,4/1.3/2296,82,PINACATE 6,PUERTO PEÑASCO,SON.,08/24/2001,412.700012207,RAMON CASTAÑARES GARCIA,TRO, , , , , , , , ,03/05/2002,03/04/2052, , ,VIGENTE, , ,416.379959566,0.0001063375
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197167, , ,194622,EXPLOT.,321.4/5903,78,SAN FRANCISCO,PUERTO PEÑASCO,SON.,07/12/1989,60,RAMON CASTAÑARES GARCIA Y SOC.,TRO, , , , , , , , ,08/27/1993,05/06/2042, , ,CANCELADO,PD,11/16/2011,60.5275994284,0.0001063375
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,185595, , ,173476,EXPLOT.,321.1/4-402,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,12/11/1987,40,JOSE DORAME RAMIREZ Y SOC.,SUD, , , , , , , , ,12/14/1989,12/13/2039, , ,VIGENTE, , ,40.3589965336,0.0011165291
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220729, , , ,EXPLOR.,28594,82,PINACATE 3,PUERTO PEÑASCO,SON.,06/16/2003,115.5,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,09/30/2003,09/29/2009, , ,VIGENTE, , ,116.548542245,0.0011165291
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197166, , ,194621,EXPLOT.,321.4/5902,78,SAN FRANCISCO I,PUERTO PEÑASCO,SON.,04/06/1993,148,JOSE DORAME RAMIREZ Y SOC.,TRO, , , , , , , , ,08/27/1993,08/26/2042, , ,VIGENTE, , ,149.32861411,0.0148471714
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,220729, , , ,EXPLOR.,28594,82,PINACATE 3,PUERTO PEÑASCO,SON.,06/16/2003,115.5,MARCO ANTONIO RODRIGUEZ HERRERA,CAS,TRO, , , , , , , ,09/30/2003,09/29/2009, , ,VIGENTE, , ,116.548542245,0.0148471714
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197116, , ,193129,EXPLOT.,321.4/5920,2,SALINAS DE BAJA CALIFORNIA,MEXICALI,B.C.,09/25/1992,468,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972,SAL, , , , , , , , ,08/27/1993,08/26/2043, , ,VIGENTE, , ,471.891283536,156.6776788696
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,217361, , , ,EXPLOR.,6707,2,SALINAS DE BAJA CALIFORNIA,MEXICALI,B.C.,04/05/2002,2851,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972,SAL, , , , , , , , ,07/09/2002,07/08/2008, , ,VIGENTE, , ,2874.12500895,156.6776788696
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197116, , ,193129,EXPLOT.,321.4/5920,2,SALINAS DE BAJA CALIFORNIA,MEXICALI,B.C.,09/25/1992,468,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972,SAL, , , , , , , , ,08/27/1993,08/26/2043, , ,VIGENTE, , ,471.891283536,0.000098783
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,238981, , , ,EXPLOR.,7594,2,SALINA EL REY,MEXICALI,B.C.,03/11/2011,35,RICARDO MARTINEZ GUERRERO,SAG,TSP, , , , , , , ,11/15/2011,11/14/2061, , ,VIGENTE, , ,35.2913149409,0.000098783
ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO,RB,RB,6/10/1993,B. C. Y SONORA,"BAJA CALIFORNIA: MEXICALI, SONORA: PUERTO PENASCO Y SAN LUIS RIO COLORADO",Noroeste y Alto Golfo de California,63,934756.25,407147.54559,527608.70441,197116, , ,193129,EXPLOT.,321.4/5920,2,SALINAS DE BAJA CALIFORNIA,MEXICALI,B.C.,09/25/1992,468,EJIDO INDUSTRIAL AÑO DE JUAREZ 1972,SAL, , , , , , , , ,08/27/1993,08/26/2043, , ,VIGENTE, , ,471.891283536,0.0033955609
