NOMENT,NOMMUN,CLAVE_LOC,NOMLOC,FAMILIA,RAMA1,LENG1,VARIAN1,RAMA2,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
CHIAPAS,TAPACHULA,070890715,VILLA FLOR,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890713,"SOLEDAD, LA",Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890712,CONSEJO AGRARIO MEXICANO,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890072,CHESPAL VIEJO,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890726,SOLEDAD Y PROGRESO,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890710,PLAN CHANJALE,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TUZANTAN,071030090,"PRIMAVERA DOS, LA",Maya,Quiche-mam,mam,mam del Soconusco,,236283,,,,EXPLOR.,219,109,AMPLIACION ARENA NEGRA,PIJIJIAPAN,CHIS.,11/18/2009,281300,"BLACKFIRE EXPLORATION MEXICO, S. DE R.L. DE C.V.",MAT,TSP,,,,,,,,06/03/2010,06/02/2060,,,VIGENTE,,,284181.396623
CHIAPAS,TAPACHULA,070890716,NARANJO REFORMA,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890722,CHANJALE Y SALCHIJI,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890730,"CHORRO, EL",Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570528,FRACCION SAN RAMON,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570407,BUENAVISTA,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570240,"MIRADOR, EL",Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570242,"REFUGIO, EL",Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570284,MIRAMAR,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890695,BARRIO NUEVO,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890202,TOQUIAN GRANDE,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,TAPACHULA,070890698,SAN VICENTE,Maya,Quiche-mam,mam,mam del Soconusco,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570085,SANTA ANA PINABETO,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570241,DOS HERMANAS,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570443,BARRIO NUEVO,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570444,JICOTEPEC,Maya,Quiche-mam,mam,mam de la Sierra,,237833,,,,EXPLOR.,227,109,HUIXTLA,MOTOZINTLA,CHIS.,06/28/2010,30820,"RIVERSIDE RESOURCES MEXICO, S.A. DE C.V.",Au,Ag,Cu,TSP,,,,,,04/29/2011,04/28/2061,,,VIGENTE,,,31130.9209635
CHIAPAS,MOTOZINTLA,070570154,"PIZARRIN, EL",Maya,Quiche-mam,mam,mam de la Sierra,,240410,,,,EXPLOR.,255,109,NUEVO CARRIZALITO,MOTOZINTLA,CHIS.,12/06/2011,500,VICTOR MANUEL RAMIREZ DIAZ Y SOCIOS,Au,Ag,Pb,Cu,TSP,,,,,05/23/2012,05/22/2061,,,VIGENTE,,,504.416096877
CHIAPAS,ANGEL ALBINO CORZO,070080047,"TARRAYA, LA",Maya,Chol-tzeltal,tseltal,tseltal del sur,,228369,,,,EXPLOR.,192,109,BETHESDA II,SILTEPEC,CHIS.,07/27/2006,14100,NEFTALI BRUNO SANCHEZ GALVEZ,Au,Ag,Cu,Zn,TSP,,,,,11/08/2006,11/07/2056,,,VIGENTE,,,14310.7625435
OAXACA,SANTA MARIA TONAMECA,204390013,ESCOBILLA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa oeste/zapoteco de la costa central,,234400,,,,EXPLOR.,9837,62,POQUIFOKI,SAN PEDRO MIXTEPEC,OAX.,01/27/2009,4525,"REYNA MINING AND ENGINEERING, S.A. DE C.V.",TSP,,,,,,,,,06/26/2009,06/25/2059,,,VIGENTE,,,4557.15578638
CHIAPAS,CHICOMUSELO,070300055,"PINTA, LA",Maya,Chol-tzeltal,tseltal,tseltal del sur,,225159,,,,EXPLOR.,74,109,LA REVANCHA 2 FRACC. A,CHICOMUSELO,CHIS.,01/12/2005,11390,TRISTAN CANALES REYNA,Sb,BAR,TSP,,,,,,,07/26/2005,07/25/2011,,,VIGENTE,,,11467.959028
OAXACA,SANTA MARIA COLOTEPEC,204010018,"TOMATAL, EL",Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,234400,,,,EXPLOR.,9837,62,POQUIFOKI,SAN PEDRO MIXTEPEC,OAX.,01/27/2009,4525,"REYNA MINING AND ENGINEERING, S.A. DE C.V.",TSP,,,,,,,,,06/26/2009,06/25/2059,,,VIGENTE,,,4557.15578638
CHIAPAS,ANGEL ALBINO CORZO,070080007,FRANCISCO I. MADERO,Maya,Chol-tzeltal,tseltal,tseltal del sur,,236834,,,,EXPLOR.,225,109,LA ESPERANZA,ANGEL ALBINO CORZO,CHIS.,05/12/2010,4655,ALBERTO ALTAMIRANO GUZMAN,TSP,,,,,,,,,09/03/2010,09/02/2060,,,VIGENTE,,,4686.90893997
OAXACA,SANTA MARIA HUATULCO,204130046,PASO ANCHO,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,214236,,,199139,EXPLOT.,5/1.3/512,62,LA ESPERANZA,SANTA MARIA HUATULCO,OAX.,02/23/2000,880,"COOPERATIVA LA CRUZ AZUL, S.C.L.",Fe,Ti,,,,,,,,09/06/2001,09/05/2051,,,VIGENTE,,,885.946544157
OAXACA,SANTA MARIA HUATULCO,204130064,NACIMIENTO,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,214236,,,199139,EXPLOT.,5/1.3/512,62,LA ESPERANZA,SANTA MARIA HUATULCO,OAX.,02/23/2000,880,"COOPERATIVA LA CRUZ AZUL, S.C.L.",Fe,Ti,,,,,,,,09/06/2001,09/05/2051,,,VIGENTE,,,885.946544157
OAXACA,SANTA MARIA HUATULCO,204130044,CHACALMATA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,236343,,,,EXPLOR.,9864,62,OTILIA,SANTA MARIA HUATULCO,OAX.,02/10/2010,275,"COOPERATIVA LA CRUZ AZUL, S.C.L.",TSP,,,,,,,,,06/16/2010,06/15/2060,,,VIGENTE,,,276.839404979
OAXACA,PLUMA HIDALGO,200710160,"MANANTIAL, EL",Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,SAN PEDRO POCHUTLA,203240003,ALIANZA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,SAN PEDRO POCHUTLA,203240009,"CARMEN, EL (FINCA EL CARMEN)",Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710153,SANTA FE,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710165,SAN RAFAEL,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710025,INDEPENDENCIA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710084,MONTA¥A,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219930,,,,EXPLOR.,9624,62,LEON 3,PLUMA HIDALGO,OAX.,11/28/2002,188,ABELARDO GARZA HERNANDEZ,Ti,FEL,,,,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,189.217858587
OAXACA,PLUMA HIDALGO,200710099,BARRIO NUEVO (CIMARRON),Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710130,IBERIA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710014,DOLORES,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
CHIAPAS,"CONCORDIA, LA",070200089,SANTA ROSA,Maya,Chol-tzeltal,tseltal,tseltal del sur,,240390,,,,EXPLOR.,254,109,LAS FLORES,ANGEL ALBINO CORZO,CHIS.,11/10/2011,3634,"INGENIERIA Y SERVICIOS GEOLOGICOS, S.A. DE C.V. Y SOCIOS",Au,Ag,Cu,BAR,TSP,,,,,05/23/2012,05/22/2062,,,VIGENTE,,,3657.20945211
CHIAPAS,"CONCORDIA, LA",070200620,SAN ANTONIO,Maya,Chol-tzeltal,tseltal,tseltal del sur,,240390,,,,EXPLOR.,254,109,LAS FLORES,ANGEL ALBINO CORZO,CHIS.,11/10/2011,3634,"INGENIERIA Y SERVICIOS GEOLOGICOS, S.A. DE C.V. Y SOCIOS",Au,Ag,Cu,BAR,TSP,,,,,05/23/2012,05/22/2062,,,VIGENTE,,,3657.20945211
OAXACA,PLUMA HIDALGO,200710053,"ROSARIO, EL",Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710078,VISTA HERMOSA (FINCA VISTA HERMOSA),Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710175,ALLENDE (BARRIO ALLENDE),Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,PLUMA HIDALGO,200710144,TRAPICHE,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa central,,219928,,,,EXPLOR.,9614,62,LA OAXAQUITA,CANDELARIA LOXICHA,OAX.,11/28/2002,4469,"MINERA SECOTEC, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,05/07/2003,05/06/2009,,,VIGENTE,,,4498.01366418
OAXACA,SANTIAGO ASTATA,204530004,ZAACHILAC,Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca de la costa,,235917,,,,EXPLOR.,9843,62,ZAACHILA,SANTO DOMINGO TEHUANTEPEC,OAX.,05/22/2009,3264,"MINERA ZALAMERA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,04/13/2010,04/12/2060,,,VIGENTE,,,3284.05517369
OAXACA,SANTIAGO ASTATA,204530007,ZAACHILA,Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca de la costa,,235917,,,,EXPLOR.,9843,62,ZAACHILA,SANTO DOMINGO TEHUANTEPEC,OAX.,05/22/2009,3264,"MINERA ZALAMERA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,04/13/2010,04/12/2060,,,VIGENTE,,,3284.05517369
OAXACA,SANTIAGO ASTATA,204530005,"COTORRA, LA",Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca de la costa,,235917,,,,EXPLOR.,9843,62,ZAACHILA,SANTO DOMINGO TEHUANTEPEC,OAX.,05/22/2009,3264,"MINERA ZALAMERA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,04/13/2010,04/12/2060,,,VIGENTE,,,3284.05517369
OAXACA,SANTO DOMINGO TEHUANTEPEC,205150005,CONCEPCION BAMBA,Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca alto,,213247,,,196520,EXPLOT.,5/1.3/448,62,LA BAMBA,SANTO DOMINGO TEHUANTEPEC,OAX.,07/21/1999,631,LILIA VIOLETA CASTRO MAZUTTI DE POUS,TIT,ZIR,TIR,,,,,,,04/10/2001,04/09/2051,,,VIGENTE,,,634.806780341
OAXACA,SAN MARCIAL OZOLOTEPEC,202360023,MOGOTE GUAYABAL,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SAN MARCIAL OZOLOTEPEC,202360030,BUENAVISTA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SAN MARCIAL OZOLOTEPEC,202360007,LOMA DE OCOTAL,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SAN MARCIAL OZOLOTEPEC,202360026,LACHIBENE,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SAN MARCIAL OZOLOTEPEC,202360002,"LUZ DEL ORIENTE, LA",Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SAN MARCIAL OZOLOTEPEC,202360022,RIO EL COQUITO,Oto-mangue,Zapoteca,zapoteco,zapoteco de la costa noreste,,229671,,,,EXPLOR.,9773,62,LOS LOCOS,SAN PEDRO EL ALTO,OAX.,12/07/2006,1000,"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE, S.A. DE C.V.",Ag,TSP,,,,,,,,05/31/2007,05/30/2057,,,VIGENTE,,,1005.76845158
OAXACA,SANTO DOMINGO TEHUANTEPEC,205150021,SANTA GERTRUDIS MIRAMAR (EL CARRIZAL),Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca alto,,238446,,,,EXPLOR.,9891,62,LA HECHICERA,SANTO DOMINGO TEHUANTEPEC,OAX.,01/25/2011,1513,"MINERA MINAURUM GOLD, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,09/23/2011,09/22/2061,,,VIGENTE,,,1522.28168636
OAXACA,SANTO DOMINGO TEHUANTEPEC,205150010,MORRO DE MAZATAN,Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca de la costa,,237243,,,231797,R-EXPLOR,5/2/111,62,REDUCCION CORAZON DEL ORO,SANTO DOMINGO TEHUANTEPEC,OAX.,09/30/2010,14130,"MINERA ZALAMERA, S.A. DE C.V.",POT,,,,,,,,,11/26/2010,04/23/2058,,,VIGENTE,,,14245.6618839
OAXACA,SANTA MARIA ECATEPEC,204100006,SANTA MARIA ZAPOTITLAN,Chontal-oaxaca,,chontal de oaxaca,chontal de Oaxaca alto,,238447,,,,EXPLOR.,9892,62,ZAPOTITLAN 1,SANTA MARIA ECATEPEC,OAX.,02/04/2011,5413,"MINERA ZALAMERA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,09/23/2011,09/22/2061,,,VIGENTE,,,5439.49694091
OAXACA,SALINA CRUZ,200790018,"ESCOLLERAS, LAS",Oto-mangue,Zapoteca,zapoteco,zapoteco de la planicie costera,,197112,,,192977,EXPLOT.,321.4/5790,62,SALINA DEL MARQUEZ,SALINA CRUZ,OAX.,09/25/1992,154,SOCIEDAD COOPERATIVA DE PRODUCCION SALINERA Y SOC.,SAL,,,,,,,,,08/27/1993,12/18/2041,,,VIGENTE,,,154.832311873
OAXACA,SALINA CRUZ,200790003,SALINAS DEL MARQUES,Oto-mangue,Zapoteca,zapoteco,zapoteco de la planicie costera,,219063,,,207217,EXPLOT.,5/1.3/599,62,PUNTA DIAMANTE 2,SALINA CRUZ,OAX.,04/25/2001,29,ALEXANDER RAMOS TOLEDO Y SOCIOS,Au,Ag,Pb,Cu,Zn,,,,,02/04/2003,02/03/2053,,,VIGENTE,,,29.1560871049
OAXACA,SALINA CRUZ,200790017,COLONIA SANTITA,Oto-mangue,Zapoteca,zapoteco,zapoteco de la planicie costera,,197299,,,194155,EXPLOT.,321.4/5877,62,LOS ANGELES BLANCOS,SALINA CRUZ,OAX.,09/25/1992,60,ALEXANDER RAMOS TOLEDO Y SOC.,SAL,,,,,,,,,09/03/1993,12/18/2041,,,VIGENTE,,,60.3196736737
OAXACA,SAN JUAN LACHAO,202020044,"RECUERDO, EL (LA NEBLINA)",Oto-mangue,Zapoteca,chatino,chatino oriental alto,,234014,,,225902,R-EXPLOR,5/2/87,62,REDUCCION JAUJA,SANTO DOMINGO TEOJOMULCO,OAX.,03/31/2009,113200,"MINERALES MONCLOVA, S.A. DE C.V.",Fe,TSP,,,,,,,,05/15/2009,11/03/2055,,,VIGENTE,,,113711.717514
OAXACA,SANTA MARIA TEMAXCALTEPEC,204330007,SANTA CRUZ,Oto-mangue,Zapoteca,chatino,chatino oriental bajo,,234014,,,225902,R-EXPLOR,5/2/87,62,REDUCCION JAUJA,SANTO DOMINGO TEOJOMULCO,OAX.,03/31/2009,113200,"MINERALES MONCLOVA, S.A. DE C.V.",Fe,TSP,,,,,,,,05/15/2009,11/03/2055,,,VIGENTE,,,113711.717514
OAXACA,SANTA CATARINA JUQUILA,203640032,"JICARA, LA",Oto-mangue,Zapoteca,chatino,chatino oriental bajo,,234014,,,225902,R-EXPLOR,5/2/87,62,REDUCCION JAUJA,SANTO DOMINGO TEOJOMULCO,OAX.,03/31/2009,113200,"MINERALES MONCLOVA, S.A. DE C.V.",Fe,TSP,,,,,,,,05/15/2009,11/03/2055,,,VIGENTE,,,113711.717514
OAXACA,SANTIAGO YAITEPEC,204970002,"ESPERANZA, LA",Oto-mangue,Zapoteca,chatino,chatino central,,234014,,,225902,R-EXPLOR,5/2/87,62,REDUCCION JAUJA,SANTO DOMINGO TEOJOMULCO,OAX.,03/31/2009,113200,"MINERALES MONCLOVA, S.A. DE C.V.",Fe,TSP,,,,,,,,05/15/2009,11/03/2055,,,VIGENTE,,,113711.717514
